created_at,price
2019-03-17 15:12,4004.051
2019-03-17 15:12,4004.051
2019-03-17 15:12,4004.051
2019-03-17 15:12,4003.814
2019-03-17 15:12,4003.814
2019-03-17 15:13,4003.814
2019-03-17 15:13,4003.814
2019-03-17 15:13,4003.814
2019-03-17 15:13,4003.814
2019-03-17 15:13,4003.541
2019-03-17 15:13,4003.541
2019-03-17 15:13,4003.541
2019-03-17 15:13,4002.824
2019-03-17 15:13,4003.541
2019-03-17 15:13,4002.824
2019-03-17 15:14,4002.664
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.792
2019-03-17 15:14,4002.79
2019-03-17 15:15,4002.79
2019-03-17 15:15,4002.304
2019-03-17 15:15,4002.304
2019-03-17 15:15,4002.304
2019-03-17 15:15,4002.304
2019-03-17 15:15,4001.242
2019-03-17 15:15,4001.281
2019-03-17 15:15,4001.089
2019-03-17 15:15,4001.076
2019-03-17 15:15,4001.076
2019-03-17 15:16,4000.454
2019-03-17 15:16,4000.454
2019-03-17 15:16,4000.453
2019-03-17 15:16,3999.999
2019-03-17 15:16,3999.999
2019-03-17 15:16,4000.0
2019-03-17 15:16,3999.999
2019-03-17 15:16,3999.999
2019-03-17 15:16,3999.999
2019-03-17 15:16,3999.959
2019-03-17 15:17,3999.959
2019-03-17 15:17,3999.959
2019-03-17 15:17,3999.959
2019-03-17 15:17,3999.953
2019-03-17 15:17,3999.959
2019-03-17 15:17,3999.959
2019-03-17 15:17,3999.977
2019-03-17 15:17,3999.976
2019-03-17 15:17,3999.976
2019-03-17 15:17,3999.976
2019-03-17 15:17,3999.976
2019-03-17 15:18,3999.814
2019-03-17 15:18,3999.814
2019-03-17 15:18,3999.814
2019-03-17 15:18,3999.814
2019-03-17 15:18,3999.814
2019-03-17 15:18,3999.813
2019-03-17 15:18,4000.203
2019-03-17 15:18,4000.203
2019-03-17 15:18,4000.203
2019-03-17 15:18,4000.203
2019-03-17 15:19,4000.203
2019-03-17 15:19,4000.203
2019-03-17 15:19,4000.419
2019-03-17 15:19,4000.419
2019-03-17 15:19,4000.419
2019-03-17 15:19,4000.419
2019-03-17 15:19,4000.419
2019-03-17 15:19,4000.42
2019-03-17 15:19,4000.206
2019-03-17 15:19,4000.208
2019-03-17 15:20,4000.208
2019-03-17 15:20,4000.222
2019-03-17 15:20,4000.222
2019-03-17 15:20,4000.444
2019-03-17 15:20,4000.451
2019-03-17 15:20,4000.451
2019-03-17 15:20,4000.451
2019-03-17 15:20,4000.451
2019-03-17 15:20,4000.451
2019-03-17 15:20,4000.451
2019-03-17 15:20,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.451
2019-03-17 15:21,4000.495
2019-03-17 15:22,4000.495
2019-03-17 15:22,4000.495
2019-03-17 15:22,4000.501
2019-03-17 15:22,4000.501
2019-03-17 15:22,4000.506
2019-03-17 15:22,4000.506
2019-03-17 15:22,4000.506
2019-03-17 15:22,4000.901
2019-03-17 15:22,4000.914
2019-03-17 15:22,4000.914
2019-03-17 15:23,4000.914
2019-03-17 15:23,4000.914
2019-03-17 15:23,4000.961
2019-03-17 15:23,4000.961
2019-03-17 15:23,4000.961
2019-03-17 15:23,4001.07
2019-03-17 15:23,4001.293
2019-03-17 15:23,4001.293
2019-03-17 15:24,4001.592
2019-03-17 15:24,4001.592
2019-03-17 15:24,4001.592
2019-03-17 15:24,4001.592
2019-03-17 15:24,4002.578
2019-03-17 15:24,4002.578
2019-03-17 15:24,4002.578
2019-03-17 15:24,4002.578
2019-03-17 15:24,4002.578
2019-03-17 15:24,4002.701
2019-03-17 15:25,4003.334
2019-03-17 15:25,4003.334
2019-03-17 15:25,4003.334
2019-03-17 15:25,4003.334
2019-03-17 15:25,4003.401
2019-03-17 15:25,4003.334
2019-03-17 15:25,4003.277
2019-03-17 15:25,4003.277
2019-03-17 15:25,4003.255
2019-03-17 15:25,4003.255
2019-03-17 15:25,4003.299
2019-03-17 15:26,4003.299
2019-03-17 15:26,4003.439
2019-03-17 15:26,4003.439
2019-03-17 15:26,4003.439
2019-03-17 15:26,4003.439
2019-03-17 15:26,4003.439
2019-03-17 15:26,4003.439
2019-03-17 15:26,4003.026
2019-03-17 15:26,4003.026
2019-03-17 15:26,4003.025
2019-03-17 15:27,4003.025
2019-03-17 15:27,4003.025
2019-03-17 15:27,4003.025
2019-03-17 15:27,4002.755
2019-03-17 15:27,4002.755
2019-03-17 15:27,4002.756
2019-03-17 15:27,4002.756
2019-03-17 15:27,4002.756
2019-03-17 15:27,4002.756
2019-03-17 15:27,4002.698
2019-03-17 15:28,4002.698
2019-03-17 15:28,4002.698
2019-03-17 15:28,4002.698
2019-03-17 15:28,4002.698
2019-03-17 15:28,4002.698
2019-03-17 15:28,4002.778
2019-03-17 15:28,4002.778
2019-03-17 15:28,4002.778
2019-03-17 15:28,4002.778
2019-03-17 15:28,4002.778
2019-03-17 15:28,4002.778
2019-03-17 15:29,4002.898
2019-03-17 15:29,4002.898
2019-03-17 15:29,4002.898
2019-03-17 15:29,4002.898
2019-03-17 15:29,4002.898
2019-03-17 15:29,4002.898
2019-03-17 15:29,4003.094
2019-03-17 15:29,4003.094
2019-03-17 15:29,4003.094
2019-03-17 15:29,4003.094
2019-03-17 15:30,4003.094
2019-03-17 15:30,4003.094
2019-03-17 15:30,4003.094
2019-03-17 15:30,4003.094
2019-03-17 15:30,4003.094
2019-03-17 15:30,4003.094
2019-03-17 15:30,4003.094
2019-03-17 15:30,4003.094
2019-03-17 15:30,4003.169
2019-03-17 15:30,4003.169
2019-03-17 15:30,4003.169
2019-03-17 15:31,4003.169
2019-03-17 15:31,4003.169
2019-03-17 15:31,4003.169
2019-03-17 15:31,4002.946
2019-03-17 15:31,4002.946
2019-03-17 15:31,4002.946
2019-03-17 15:31,4002.946
2019-03-17 15:31,4002.946
2019-03-17 15:31,4002.946
2019-03-17 15:31,4002.926
2019-03-17 15:32,4002.926
2019-03-17 15:32,4002.926
2019-03-17 15:32,4002.926
2019-03-17 15:32,4002.915
2019-03-17 15:32,4002.915
2019-03-17 15:32,4002.907
2019-03-17 15:32,4002.907
2019-03-17 15:32,4002.907
2019-03-17 15:32,4002.907
2019-03-17 15:32,4002.907
2019-03-17 15:32,4002.907
2019-03-17 15:33,4002.9
2019-03-17 15:33,4002.9
2019-03-17 15:33,4002.911
2019-03-17 15:33,4002.911
2019-03-17 15:33,4002.911
2019-03-17 15:33,4002.911
2019-03-17 15:33,4003.246
2019-03-17 15:33,4003.246
2019-03-17 15:33,4003.246
2019-03-17 15:33,4003.246
2019-03-17 15:33,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:34,4003.246
2019-03-17 15:35,4003.246
2019-03-17 15:35,4003.246
2019-03-17 15:35,4003.246
2019-03-17 15:35,4003.131
2019-03-17 15:35,4003.131
2019-03-17 15:35,4003.131
2019-03-17 15:35,4003.131
2019-03-17 15:35,4003.131
2019-03-17 15:35,4003.131
2019-03-17 15:35,4003.016
2019-03-17 15:35,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:36,4003.016
2019-03-17 15:37,4002.903
2019-03-17 15:37,4002.903
2019-03-17 15:37,4002.903
2019-03-17 15:37,4002.903
2019-03-17 15:37,4002.903
2019-03-17 15:37,4002.903
2019-03-17 15:37,4002.653
2019-03-17 15:37,4002.653
2019-03-17 15:37,4002.653
2019-03-17 15:37,4002.653
2019-03-17 15:37,4002.653
2019-03-17 15:38,4002.653
2019-03-17 15:38,4002.614
2019-03-17 15:38,4002.614
2019-03-17 15:38,4002.614
2019-03-17 15:38,4002.614
2019-03-17 15:38,4002.614
2019-03-17 15:38,4002.614
2019-03-17 15:38,4002.604
2019-03-17 15:38,4002.604
2019-03-17 15:38,4002.604
2019-03-17 15:39,4002.604
2019-03-17 15:39,4002.604
2019-03-17 15:39,4002.604
2019-03-17 15:39,4002.763
2019-03-17 15:39,4002.763
2019-03-17 15:39,4003.091
2019-03-17 15:39,4003.091
2019-03-17 15:39,4003.09
2019-03-17 15:39,4003.09
2019-03-17 15:39,4003.012
2019-03-17 15:39,4003.012
2019-03-17 15:40,4003.012
2019-03-17 15:40,4003.012
2019-03-17 15:40,4003.012
2019-03-17 15:40,4003.038
2019-03-17 15:40,4003.436
2019-03-17 15:40,4003.436
2019-03-17 15:40,4003.436
2019-03-17 15:40,4003.436
2019-03-17 15:40,4003.41
2019-03-17 15:40,4003.41
2019-03-17 15:41,4003.185
2019-03-17 15:41,4003.185
2019-03-17 15:41,4003.226
2019-03-17 15:41,4003.408
2019-03-17 15:41,4003.408
2019-03-17 15:42,4003.408
2019-03-17 15:42,4003.408
2019-03-17 15:42,4003.408
2019-03-17 15:42,4003.408
2019-03-17 15:42,4003.451
2019-03-17 15:42,4003.451
2019-03-17 15:42,4003.451
2019-03-17 15:42,4003.451
2019-03-17 15:42,4003.451
2019-03-17 15:42,4003.451
2019-03-17 15:42,4003.451
2019-03-17 15:43,4003.451
2019-03-17 15:43,4003.451
2019-03-17 15:43,4003.451
2019-03-17 15:43,4003.674
2019-03-17 15:43,4003.674
2019-03-17 15:43,4003.674
2019-03-17 15:43,4003.674
2019-03-17 15:43,4003.674
2019-03-17 15:43,4003.674
2019-03-17 15:43,4003.674
2019-03-17 15:44,4003.674
2019-03-17 15:44,4003.572
2019-03-17 15:44,4003.572
2019-03-17 15:44,4003.572
2019-03-17 15:44,4003.572
2019-03-17 15:44,4003.572
2019-03-17 15:44,4003.572
2019-03-17 15:44,4003.522
2019-03-17 15:44,4003.522
2019-03-17 15:44,4003.522
2019-03-17 15:45,4003.522
2019-03-17 15:45,4003.522
2019-03-17 15:45,4003.522
2019-03-17 15:45,4003.52
2019-03-17 15:45,4003.52
2019-03-17 15:45,4003.52
2019-03-17 15:45,4003.52
2019-03-17 15:45,4003.52
2019-03-17 15:45,4003.65
2019-03-17 15:45,4003.65
2019-03-17 15:46,4003.65
2019-03-17 15:46,4003.65
2019-03-17 15:46,4003.65
2019-03-17 15:46,4003.691
2019-03-17 15:46,4003.644
2019-03-17 15:46,4003.669
2019-03-17 15:46,4003.688
2019-03-17 15:46,4003.688
2019-03-17 15:46,4003.688
